Make,Model,Year,Mileage,Price,Fuel,Registration_City,Documents,Assembly,Transmission,Car_Age,Mileage_Per_Year
Changan,Karvaan,2021,44000,2100000,Petrol,Sheikhüpura,Original,Imported,Manual,5,7333.333333333333
Toyota,Corrolla Altis,2018,59000,4775000,Petrol,Lahore,Original,Local,Automatic,8,6555.555555555556
Hyundai,Santro,2007,129000,920000,Petrol,Lahore,Original,Local,Manual,19,6450.0
Suzuki,Wagon R,2018,58000,2370000,Petrol,Lahore,Original,Local,Manual,8,6444.444444444444
Honda,City IVTEC,2017,110000,3400000,Petrol,Lahore,Original,Local,Automatic,9,11000.0
Honda,City IDSI,2000,59000,815000,Petrol,Karachi,Original,Local,Automatic,26,2185.185185185185
Toyota,Corolla GLI,2015,110000,2990000,Petrol,Karachi,Original,Local,Manual,11,9166.666666666666
Suzuki,Wagon R,2022,7500,3100000,Petrol,Islamabad,Original,Local,Manual,4,1500.0
Toyota,Yaris,2021,43000,3725000,Petrol,Lahore,Original,Local,Manual,5,7166.666666666667
Honda,Civic Prosmetic,2002,170000,1400000,Petrol,Lahore,Original,Imported,Automatic,24,6800.0
Suzuki,Alto,2005,12345,780000,Petrol,Karachi,Original,Local,Manual,21,561.1363636363636
Honda,City IVTEC,2014,114000,2900000,Petrol,Karachi,Original,Local,Automatic,12,8769.23076923077
Suzuki,Mehran VXR,2013,35000,910000,Petrol,Lahore,Original,Local,Manual,13,2500.0
Daihatsu,Cuore,2007,155000,695000,Petrol,Karachi,Original,Imported,Manual,19,7750.0
Toyota,Corolla GLI,2013,90000,2350000,Petrol,Karachi,Original,Imported,Manual,13,6428.571428571428
Suzuki,Bolan,2018,60000,1400000,Petrol,Lahore,Original,Local,Manual,8,6666.666666666667
Suzuki,Bolan,2006,70000,630000,Petrol,Karachi,Original,Imported,Manual,20,3333.3333333333335
Daihatsu,Cuore,2005,125487,630000,Petrol,Karachi,Original,Local,Automatic,21,5703.954545454545
Daihatsu,Move,2014,95000,1850000,Petrol,Karachi,Original,Imported,Automatic,12,7307.692307692308
Toyota,Corolla GLI,2017,71000,3475000,Petrol,Sindh,Original,Local,Manual,9,7100.0
Toyota,Altis Grande,2015,114000,4450000,Petrol,Islamabad,Original,Imported,Automatic,11,9500.0
KIA,Classic,2001,180000,420000,Petrol,Sindh,Original,Local,Manual,25,6923.076923076923
FAW,X-PV,2016,147000,680000,Petrol,Lahore,Original,Local,Manual,10,13363.636363636364
Honda,City Aspire,2019,85000,4700000,Petrol,Lahore,Original,Local,Automatic,7,10625.0
Honda,City Aspire,2021,40000,4600000,Petrol,Punjab,Original,Local,Automatic,5,6666.666666666667
Honda,City IVTEC,2019,39000,4200000,Petrol,Lahore,Original,Imported,Automatic,7,4875.0
Suzuki,Alto,2022,13905,2125000,Petrol,Karachi,Original,Local,Manual,4,2781.0
Chevrolet,Joy,2009,85000,970000,Petrol,Lahore,Original,Imported,Manual,17,4722.222222222223
Honda,City Vario,2006,200000,1800000,Petrol,Lahore,Original,Local,Automatic,20,9523.809523809523
Suzuki,Cultus VXR,2000,93000,599000,Petrol,Sindh,Original,Local,Manual,26,3444.4444444444443
Honda,City Aspire,2018,71000,3750000,Petrol,Lahore,Original,Local,Automatic,8,7888.888888888889
Honda,Civic VTi Oriel,2006,123456,1850000,Petrol,Lahore,Original,Local,Manual,20,5878.857142857143
Toyota,Corrolla Altis,2017,124000,4500000,Petrol,Lahore,Original,Local,Automatic,9,12400.0
Suzuki,Baleno,2007,180000,1100000,Petrol,Lahore,Original,Imported,Manual,19,9000.0
Honda,City IDSI,2003,10000,1320000,Petrol,Lahore,Original,Local,Manual,23,416.6666666666667
Honda,City IVTEC,2018,110000,3600000,Petrol,Islamabad,Original,Local,Automatic,8,12222.222222222223
Toyota,Corrolla Altis,2006,200600,1775000,Petrol,Lahore,Original,Local,Automatic,20,9552.380952380952
Toyota,Passo,2013,128000,2085000,Petrol,Karachi,Original,Imported,Automatic,13,9142.857142857143
Daihatsu,Terios Kid,2011,134000,2275000,Petrol,Lahore,Original,Imported,Manual,15,8375.0
Suzuki,Mehran VXR,2018,34000,1480000,Petrol,Lahore,Original,Local,Manual,8,3777.777777777778
Daihatsu,Cuore,2005,170000,1000000,Petrol,Lahore,Original,Imported,Manual,21,7727.272727272727
Suzuki,Swift,2018,133000,2300000,Petrol,Karachi,Original,Local,Automatic,8,14777.777777777777
Daihatsu,Mira,2008,189000,1450000,Petrol,Karachi,Original,Imported,Automatic,18,9947.368421052632
Suzuki,Wagon R,2021,39500,2825000,Petrol,Punjab,Original,Local,Manual,5,6583.333333333333
Toyota,Passo,2013,96000,2725000,Petrol,Islamabad,Original,Imported,Automatic,13,6857.142857142857
Honda,City Aspire,2001,187000,1360000,Petrol,Islamabad,Original,Local,Manual,25,7192.307692307692
Honda,City IDSI,2007,136123,1690000,Petrol,Lahore,Original,Local,Manual,19,6806.15
Changan,Karvaan,2021,87000,2455000,Petrol,Punjab,Original,Local,Manual,5,14500.0
Chevrolet,Joy,2008,185000,750000,Petrol,Lahore,Original,Imported,Manual,18,9736.842105263158
Daihatsu,Cuore,2011,100000,975000,Petrol,Karachi,Original,Local,Automatic,15,6250.0
Daihatsu,Mira,2019,81000,3600000,Petrol,Karachi,Original,Imported,Automatic,7,10125.0
Daihatsu,Hijet,2017,5400,1600000,Petrol,Karachi,Original,Imported,Automatic,9,540.0
Honda,City IVTEC,2010,145000,2400000,Petrol,Lahore,Original,Local,Manual,16,8529.411764705883
Toyota,Altis Grande,2017,90000,4450000,Petrol,Karachi,Original,Local,Automatic,9,9000.0
Honda,City IDSI,2005,91000,2150000,Petrol,Lahore,Original,Local,Manual,21,4136.363636363636
KIA,Picanto,2021,13000,3050000,Petrol,Karachi,Original,Local,Automatic,5,2166.6666666666665
Toyota,Corolla XLI,2015,60000,2950000,Petrol,Lahore,Original,Local,Manual,11,5000.0
Suzuki,Alto,2001,100000,600000,Petrol,Lahore,Original,Local,Manual,25,3846.153846153846
Daihatsu,Mira,2018,72000,3450000,Petrol,Karachi,Original,Imported,Automatic,8,8000.0
Toyota,Corolla GLI,2018,83078,4250000,Petrol,Islamabad,Original,Local,Manual,8,9230.888888888889
Toyota,Corolla XLI,2009,124500,1450000,Petrol,Karachi,Original,Imported,Manual,17,6916.666666666667
Suzuki,Swift,2011,200000,1850000,Petrol,Islamabad,Original,Imported,Manual,15,12500.0
Honda,City Aspire,2002,116922,850000,Petrol,Islamabad,Original,Local,Manual,24,4676.88
Toyota,Corolla XLI,2013,276659,2350000,Petrol,Sindh,Original,Imported,Manual,13,19761.35714285714
Honda,City IVTEC,2009,103000,2200000,Petrol,Karachi,Original,Local,Automatic,17,5722.222222222223
Hyundai,Santro,2007,5000,1075000,Petrol,Lahore,Original,Imported,Manual,19,250.0
Daihatsu,Mira,2014,95000,2030000,Petrol,Karachi,Original,Imported,Automatic,12,7307.692307692308
Honda,Civic Oriel,2010,130000,1925000,Petrol,Karachi,Original,Local,Manual,16,7647.058823529412
Suzuki,Wagon R,2019,53125,2195000,Petrol,Karachi,Original,Local,Manual,7,6640.625
Suzuki,Cultus VXR,2007,1000,725000,Petrol,Lahore,Original,Local,Manual,19,50.0
Daihatsu,Terios Kid,2010,247000,3400000,Petrol,Lahore,Original,Local,Automatic,16,14529.411764705883
Honda,City Vario,2005,100000,1350000,Petrol,Lahore,Original,Local,Manual,21,4545.454545454545
Suzuki,Alto,2006,250000,650000,Petrol,Karachi,Original,Local,Automatic,20,11904.761904761905
Daihatsu,Cuore,2000,130000,465000,Petrol,Karachi,Original,Local,Manual,26,4814.814814814815
Toyota,Corolla XLI,2010,15000,2300000,Petrol,Islamabad,Original,Local,Manual,16,882.3529411764706
Toyota,Yaris,2021,37000,4650000,Petrol,Punjab,Original,Local,Automatic,5,6166.666666666667
Daihatsu,Mira,2017,83500,2275000,Petrol,Karachi,Original,Imported,Automatic,9,8350.0
Toyota,Corolla GLI,2017,99300,3150000,Petrol,Karachi,Original,Local,Automatic,9,9930.0
Toyota,Corolla GLI,2011,170000,2430000,Petrol,Lahore,Original,Local,Manual,15,10625.0
Toyota,Corrolla Altis,2018,127000,4495000,Petrol,Lahore,Original,Local,Automatic,8,14111.111111111111
Hyundai,Santro,2003,5555,699000,Petrol,Karachi,Original,Local,Manual,23,231.45833333333334
Toyota,Passo,2018,67000,3345000,Petrol,Karachi,Original,Imported,Automatic,8,7444.444444444444
Suzuki,Mehran VXR,2006,100000,430000,Petrol,Karachi,Original,Local,Manual,20,4761.9047619047615
Hyundai,Santro,2005,148500,880000,Petrol,Sindh,Original,Imported,Manual,21,6750.0
Daihatsu,Hijet,2017,150000,1380000,Petrol,Karachi,Original,Imported,Manual,9,15000.0
Suzuki,Wagon R,2021,58000,2650000,Petrol,Punjab,Original,Local,Manual,5,9666.666666666666
FAW,X-PV,2015,100000,1800000,Petrol,Islamabad,Original,Imported,Manual,11,8333.333333333334
Suzuki,Bolan,2017,91000,1300000,Petrol,Lahore,Original,Local,Manual,9,9100.0
Suzuki,Wagon R,2018,90000,2250000,Petrol,Swat,Original,Imported,Manual,8,10000.0
Honda,Civic Prosmetic,2009,175000,1980000,Petrol,Lahore,Original,Local,Automatic,17,9722.222222222223
Suzuki,Bolan,2011,150000,590000,Petrol,Punjab,Original,Local,Manual,15,9375.0
Toyota,Corrolla Altis,2014,149000,2775000,Petrol,Lahore,Original,Local,Automatic,12,11461.538461538461
Daihatsu,Hijet,2011,110000,1260000,Petrol,Karachi,Original,Local,Automatic,15,6875.0
Changan,Karvaan,2022,4000,2750000,Petrol,Lahore,Original,Local,Manual,4,800.0
Suzuki,Alto,2012,166000,1250000,Petrol,Karachi,Original,Local,Manual,14,11066.666666666666
Toyota,Corolla XLI,2016,71000,3150000,Petrol,Karachi,Original,Local,Manual,10,6454.545454545455
Suzuki,Bolan,2012,93000,775000,Petrol,Karachi,Original,Local,Manual,14,6200.0
Honda,City IVTEC,2016,135000,3500000,Petrol,Lahore,Original,Local,Automatic,10,12272.727272727272
KIA,Sportage,2005,32712,1480000,Petrol,Dera Ismail Khan,Original,Imported,Manual,21,1486.909090909091
Honda,City IVTEC,2018,90000,3490000,Petrol,Lahore,Original,Local,Manual,8,10000.0
Toyota,Yaris,2022,27000,4450000,Petrol,Islamabad,Original,Local,Automatic,4,5400.0
Daihatsu,Mira,2014,95000,2050000,Petrol,Lahore,Original,Imported,Automatic,12,7307.692307692308
Daihatsu,Cuore,2006,100000,830000,Petrol,Lahore,Original,Local,Manual,20,4761.9047619047615
Toyota,Passo,2006,87000,1625000,Petrol,Karachi,Original,Imported,Automatic,20,4142.857142857143
Suzuki,Mehran VXR,2014,80000,880000,Petrol,Lahore,Original,Local,Manual,12,6153.846153846154
Daihatsu,Mira,2014,104500,2500000,Petrol,Lahore,Original,Imported,Automatic,12,8038.461538461538
Hyundai,Santro,2006,100000,775000,Petrol,Lahore,Original,Local,Manual,20,4761.9047619047615
Suzuki,Alto,2021,28000,2675000,Petrol,Lahore,Original,Local,Automatic,5,4666.666666666667
Suzuki,Mehran VXR,2019,57000,1400000,Petrol,Lahore,Original,Local,Manual,7,7125.0
Suzuki,Mehran VXR,2012,84000,900000,Petrol,Lahore,Original,Imported,Manual,14,5600.0
Suzuki,Cultus VXR,2015,99862,1475000,Petrol,Lahore,Original,Imported,Manual,11,8321.833333333334
FAW,V2,2017,100000,1185000,Petrol,Karachi,Original,Local,Manual,9,10000.0
Daihatsu,Mira,2012,118000,1550000,Petrol,Sindh,Original,Imported,Automatic,14,7866.666666666667
Daihatsu,Cuore,2008,50000,995000,Petrol,Lahore,Original,Imported,Manual,18,2631.5789473684213
Toyota,Corrolla Altis,2015,150000,3925000,Petrol,Lahore,Original,Local,Automatic,11,12500.0
Toyota,Corolla GLI,2016,112000,3700000,Petrol,Lahore,Original,Local,Manual,10,10181.818181818182
Suzuki,Every,2017,89000,1600000,Petrol,Karachi,Original,Imported,Automatic,9,8900.0
KIA,Sportage,2004,12345,1300000,Petrol,Karachi,Original,Imported,Manual,22,536.7391304347826
Toyota,Corrolla Altis,2016,112000,4750000,Petrol,Islamabad,Original,Local,Automatic,10,10181.818181818182
Suzuki,Bolan,2012,39500,1000000,CNG,Lahore,Original,Local,Manual,14,2633.3333333333335
Hyundai,Santro,2006,185000,950000,Petrol,Lahore,Original,Imported,Manual,20,8809.52380952381
Suzuki,Alto,2019,63390,2440000,Petrol,Karachi,Original,Local,Automatic,7,7923.75
Suzuki,Mehran VXR,2018,33000,1480000,Petrol,Lahore,Original,Local,Manual,8,3666.6666666666665
Suzuki,Wagon R,2018,86000,2200000,Petrol,Lahore,Original,Local,Manual,8,9555.555555555555
Honda,Civic Prosmetic,2011,151000,2850000,Petrol,Lahore,Original,Local,Automatic,15,9437.5
Daihatsu,Cuore,2005,55000,870000,Petrol,Karachi,Original,Imported,Automatic,21,2500.0
Daihatsu,Mira,2015,79800,2450000,Petrol,Karachi,Original,Imported,Automatic,11,6650.0
Suzuki,Swift,2010,40000,1320000,Petrol,Karachi,Original,Local,Manual,16,2352.9411764705883
Honda,City IVTEC,2017,73500,3250000,Petrol,Lahore,Original,Imported,Manual,9,7350.0
Toyota,Corolla XLI,2007,120000,1390000,CNG,Peshawar,Original,Local,Manual,19,6000.0
Toyota,Corolla GLI,2018,110000,4350000,Petrol,Lahore,Original,Imported,Manual,8,12222.222222222223
Honda,City IVTEC,2019,105000,3450000,Petrol,Lahore,Original,Local,Manual,7,13125.0
Suzuki,Cultus VXR,2004,1,890000,Petrol,Lahore,Original,Local,Manual,22,0.043478260869565216
Suzuki,Cultus VXR,2017,100000,2500000,Petrol,Hyderabad,Original,Local,Manual,9,10000.0
Changan,Karvaan,2021,25000,2350000,Petrol,Lahore,Original,Local,Manual,5,4166.666666666667
KIA,Picanto,2021,46000,2700000,Petrol,Karachi,Original,Imported,Automatic,5,7666.666666666667
Suzuki,Alto,2010,150000,1470000,Petrol,Karachi,Original,Imported,Manual,16,8823.529411764706
Honda,City IVTEC,2011,106000,2360000,Petrol,Karachi,Original,Local,Automatic,15,6625.0
Honda,City Aspire,2015,96000,3375000,Petrol,Sindh,Original,Local,Automatic,11,8000.0
Toyota,Passo,2008,69000,1660000,Petrol,Karachi,Original,Imported,Automatic,18,3631.5789473684213
Honda,City IVTEC,2021,30000,4130000,Petrol,Sindh,Original,Local,Manual,5,5000.0
Suzuki,Alto,2005,121000,575000,Petrol,Karachi,Original,Local,Manual,21,5500.0
Hyundai,Santro,2007,138000,999999,Petrol,Lahore,Original,Local,Manual,19,6900.0
Daihatsu,Terios Kid,2009,41000,1975000,Petrol,Lahore,Original,Imported,Automatic,17,2277.777777777778
Daihatsu,Mira,2012,189000,2050000,Petrol,Lahore,Original,Imported,Automatic,14,12600.0
Toyota,Corrolla Altis,2015,250000,3700000,Petrol,Lahore,Original,Local,Automatic,11,20833.333333333332
Honda,City Aspire,2017,70000,3650000,Petrol,Lahore,Original,Local,Automatic,9,7000.0
Honda,City IVTEC,2015,69545,2820000,Petrol,Lahore,Original,Imported,Manual,11,5795.416666666667
FAW,X-PV,2017,91000,980000,Petrol,Karachi,Original,Local,Manual,9,9100.0
Honda,City Aspire,2021,44500,4950000,Petrol,Islamabad,Original,Local,Automatic,5,7416.666666666667
Suzuki,Mehran VXR,2017,57500,1150000,Petrol,Lahore,Original,Local,Manual,9,5750.0
Toyota,Corolla XLI,2010,124000,2080000,Petrol,Lahore,Original,Local,Manual,16,7294.117647058823
Honda,City IVTEC,2013,120000,2575000,Petrol,Karachi,Original,Local,Manual,13,8571.42857142857
Daihatsu,Hijet,2009,80000,1170000,Petrol,Lahore,Original,Imported,Manual,17,4444.444444444444
Honda,City IVTEC,2019,76000,3500000,Petrol,Lahore,Original,Local,Manual,7,9500.0
Toyota,Passo,2007,117000,1590000,Petrol,Karachi,Original,Imported,Automatic,19,5850.0
Changan,Karvaan,2022,18652,2800000,Petrol,Lahore,Original,Local,Manual,4,3730.4
Suzuki,Swift,2011,150000,1750000,Petrol,Lahore,Original,Local,Manual,15,9375.0
Toyota,Corolla GLI,2018,64000,4500000,Petrol,Multan,Original,Local,Manual,8,7111.111111111111
Honda,City IVTEC,2018,160000,3350000,Petrol,Lahore,Original,Local,Manual,8,17777.777777777777
Toyota,Corolla GLI,2014,115700,3670000,Petrol,Islamabad,Original,Local,Automatic,12,8900.0
Honda,City IVTEC,2015,70000,2850000,Petrol,Lahore,Original,Local,Manual,11,5833.333333333333
Toyota,Corrolla Altis,2019,28000,4900000,Petrol,Islamabad,Original,Local,Automatic,7,3500.0
Toyota,Corolla GLI,2014,92000,3050000,Petrol,Faisalabad,Original,Local,Manual,12,7076.923076923077
Toyota,Corolla XLI,2015,110266,2750000,Petrol,Karachi,Original,Local,Manual,11,9188.833333333334
Honda,City IVTEC,2013,90000,2625000,Petrol,Islamabad,Original,Local,Manual,13,6428.571428571428
Suzuki,Mehran VXR,2010,20000,1000000,Petrol,Lahore,Original,Imported,Manual,16,1176.4705882352941
Mitsubishi,Lancer,2005,220000,1900000,Petrol,Punjab,Original,Imported,Manual,21,10000.0
Toyota,Corolla GLI,2019,62310,4000000,Petrol,Karachi,Original,Local,Manual,7,7788.75
Suzuki,Wagon R,2018,97000,2155000,Petrol,Lahore,Original,Local,Manual,8,10777.777777777777
Suzuki,Every,2018,92000,2585000,Petrol,Unregistered,Original,Imported,Automatic,8,10222.222222222223
Daihatsu,Cuore,2004,170000,730000,CNG,Faisalabad,Original,Local,Manual,22,7391.304347826087
Changan,Karvaan,2021,77000,2075000,Petrol,Punjab,Original,Imported,Manual,5,12833.333333333334
Honda,City IVTEC,2011,134000,2350000,Petrol,Lahore,Original,Local,Manual,15,8375.0
Honda,City IDSI,2002,150000,1000000,Petrol,Karachi,Original,Local,Manual,24,6000.0
Suzuki,Alto,2007,70000,690000,Petrol,Karachi,Original,Local,Manual,19,3500.0
Honda,City IVTEC,2015,94000,2850000,Petrol,Karachi,Original,Local,Manual,11,7833.333333333333
Suzuki,Wagon R,2018,90000,2100000,Petrol,Lahore,Original,Local,Manual,8,10000.0
Daihatsu,Cuore,2008,99000,880000,Petrol,Multan,Original,Imported,Manual,18,5210.526315789473
Suzuki,Alto,2016,65000,3980000,Petrol,Karachi,Original,Local,Automatic,10,5909.090909090909
Toyota,Yaris,2022,20500,4075000,Petrol,Punjab,Original,Local,Manual,4,4100.0
Daihatsu,Mira,2010,118000,1485000,Petrol,Karachi,Original,Imported,Automatic,16,6941.176470588235
Daihatsu,Mira,2015,100000,2800000,Petrol,Lahore,Original,Imported,Automatic,11,8333.333333333334
KIA,Sportage,2002,123456,1190000,Petrol,Sindh,Original,Imported,Manual,24,4938.24
Honda,Civic Prosmetic,2017,155000,4850000,Petrol,Lahore,Original,Local,Automatic,9,15500.0
Toyota,Corolla GLI,2010,135000,2050000,Petrol,Karachi,Original,Local,Manual,16,7941.176470588235
Mitsubishi,Pajero Mini,2012,110000,1900000,Petrol,Karachi,Original,Imported,Automatic,14,7333.333333333333
Honda,City IVTEC,2019,68000,3585000,Petrol,Lahore,Original,Local,Manual,7,8500.0
Suzuki,Every,2018,12345,2650000,Petrol,Punjab,Original,Imported,Manual,8,1371.6666666666667
Suzuki,Mehran VXR,2012,100000,850000,Petrol,Islamabad,Original,Imported,Manual,14,6666.666666666667
Toyota,Altis Grande,2015,117000,3350000,Petrol,Karachi,Original,Imported,Automatic,11,9750.0
Daihatsu,Mira,2012,120000,2250000,Petrol,Lahore,Original,Imported,Automatic,14,8000.0
Hyundai,Santro,2004,200000,910000,Petrol,Lahore,Original,Imported,Manual,22,8695.652173913044
Honda,Civic Prosmetic,2014,58000,3350000,Petrol,Karachi,Original,Local,Automatic,12,4461.538461538462
Daihatsu,Cuore,2011,100000,870000,Petrol,Karachi,Original,Local,Manual,15,6250.0
Toyota,Altis Grande,2015,85000,3450000,Petrol,Karachi,Original,Local,Automatic,11,7083.333333333333
Toyota,Yaris,2021,47000,4050000,Petrol,Punjab,Original,Local,Automatic,5,7833.333333333333
Hyundai,Santro,2007,100000,970000,Petrol,Lahore,Original,Local,Manual,19,5000.0
Toyota,Corolla XLI,2017,152000,3150000,Petrol,Rahimyar Khan,Original,Local,Manual,9,15200.0
Toyota,Altis Grande,2016,130510,4700000,Petrol,Islamabad,Original,Local,Automatic,10,11864.545454545454
Daihatsu,Cuore,2004,90000,800000,Petrol,Lahore,Original,Imported,Automatic,22,3913.0434782608695
Toyota,Corolla XLI,2016,69000,3150000,Petrol,Karachi,Original,Local,Manual,10,6272.727272727273
Honda,City IVTEC,2018,105000,3650000,Petrol,Punjab,Original,Local,Automatic,8,11666.666666666666
Toyota,Corolla XLI,2011,150000,2200000,Petrol,Lahore,Original,Local,Manual,15,9375.0
Daihatsu,Cuore,2004,12000,750000,Petrol,Karachi,Original,Imported,Automatic,22,521.7391304347826
Daihatsu,Cuore,2009,45000,1095000,Petrol,Lahore,Original,Imported,Manual,17,2500.0
Daihatsu,Cuore,2010,87000,895000,Petrol,Karachi,Original,Local,Manual,16,5117.64705882353
Suzuki,Every,2006,60000,750000,Petrol,Faisalabad,Original,Imported,Manual,20,2857.1428571428573
KIA,Classic,2000,99000,450000,Petrol,Lahore,Original,Imported,Manual,26,3666.6666666666665
Toyota,Altis Grande,2010,112000,2650000,Petrol,Multan,Original,Local,Automatic,16,6588.235294117647
Suzuki,Mehran VXR,2016,65000,1250000,Petrol,Lahore,Original,Local,Manual,10,5909.090909090909
Honda,Civic Oriel,2016,55000,4800000,Petrol,Gujrat,Original,Local,Automatic,10,5000.0
Suzuki,Mehran VXR,2015,100000,1090000,Petrol,Lahore,Original,Local,Manual,11,8333.333333333334
Honda,City IVTEC,2016,41900,3075000,Petrol,Karachi,Original,Local,Manual,10,3809.090909090909
Honda,City IVTEC,2010,135000,2190000,Petrol,Lahore,Original,Imported,Manual,16,7941.176470588235
Daihatsu,Cuore,2012,120000,865000,Petrol,Sindh,Original,Imported,Manual,14,8000.0
Daihatsu,Terios Kid,2003,86000,1480000,Petrol,Karachi,Original,Imported,Automatic,23,3583.3333333333335
Daihatsu,Hijet,2016,80000,1790000,Petrol,Karachi,Original,Imported,Automatic,10,7272.727272727273
Suzuki,Wagon R,2019,80000,2600000,Petrol,Lahore,Original,Local,Manual,7,10000.0
Hyundai,Santro,2004,123456,625000,Petrol,Karachi,Original,Imported,Manual,22,5367.652173913043
Suzuki,Baleno,2004,169000,850000,Petrol,Karachi,Original,Imported,Automatic,22,7347.826086956522
Suzuki,Alto,2005,50000,590000,Petrol,Karachi,Original,Local,Manual,21,2272.7272727272725
Daihatsu,Cuore,2001,9999,600000,Petrol,Karachi,Original,Local,Automatic,25,384.5769230769231
Honda,Civic Prosmetic,2007,250000,2450000,Petrol,Lahore,Original,Local,Automatic,19,12500.0
